bucket,group,models,feature_set,policy,accuracy_mean,accuracy_std,utility_mean,regret_mean,avg_cost_mean,route_acc_mean,n_seeds
no_dominator,triple_gemini_llama_granite,"gemini_flash,llama_70b,granite_8b",metadata+cheap_probe+tfidf,always_granite_8b,0.846362098138748,0.025220334662901616,0.846362098138748,0.11015228426395937,1.5969788494077833e-05,0.01065989847715736,30
no_dominator,triple_gemini_llama_granite,"gemini_flash,llama_70b,granite_8b",metadata+cheap_probe+tfidf,random,0.8697123519458546,0.024374718672536974,0.8697123519458546,0.08680203045685281,8.624331539763114e-05,0.3287648054145516,30
no_dominator,triple_gemini_llama_granite,"gemini_flash,llama_70b,granite_8b",metadata+cheap_probe+tfidf,oracle,0.9565143824027071,0.016254773311315217,0.9565143824027071,0.0,0.00017703551302876482,1.0,30
no_dominator,triple_gemini_llama_granite,"gemini_flash,llama_70b,granite_8b",metadata+cheap_probe+tfidf,logistic_router,0.8898477157360407,0.023889317139076115,0.8898477157360407,0.06666666666666667,0.00015338385736040608,0.7282571912013538,30
no_dominator,triple_gemini_llama_granite,"gemini_flash,llama_70b,granite_8b",metadata+cheap_probe+tfidf,linear_svm_router,0.8810490693739426,0.025105574467956776,0.8810490693739426,0.07546531302876482,0.00017839735566835873,0.8698815566835872,30
no_dominator,triple_gemini_llama_granite,"gemini_flash,llama_70b,granite_8b",metadata+cheap_probe+tfidf,knn_router,0.8773265651438241,0.02410898796908101,0.8773265651438241,0.07918781725888326,0.00018945489340101526,0.9204737732656516,30
no_dominator,triple_gemini_llama_granite,"gemini_flash,llama_70b,granite_8b",metadata+cheap_probe+tfidf,decision_tree_router,0.885786802030457,0.024751522044407514,0.885786802030457,0.07072758037225044,0.00013917937749576988,0.6507614213197971,30
no_dominator,triple_gemini_llama_granite,"gemini_flash,llama_70b,granite_8b",metadata+cheap_probe+tfidf,random_forest_router,0.9079526226734348,0.022454580857777497,0.9079526226734348,0.048561759729272416,0.00017132464060913704,0.8565143824027073,30
no_dominator,triple_gemini_llama_granite,"gemini_flash,llama_70b,granite_8b",metadata+cheap_probe+tfidf,extra_trees_router,0.901522842639594,0.020022546935340585,0.901522842639594,0.05499153976311336,0.00015631170372250425,0.7475465313028766,30
no_dominator,triple_gemini_llama_granite,"gemini_flash,llama_70b,granite_8b",metadata+cheap_probe+tfidf,mlp_router,0.8888324873096448,0.023710116730545242,0.8888324873096448,0.0676818950930626,0.00018076451455160744,0.8835871404399324,30
no_dominator,triple_gemini_llama_granite,"gemini_flash,llama_70b,granite_8b",metadata+cheap_probe+tfidf,tfidf_logistic_router,0.8910321489001694,0.023384982178202347,0.8910321489001694,0.06548223350253807,0.00016748302233502536,0.819627749576988,30
no_dominator,triple_gemini_llama_granite,"gemini_flash,llama_70b,granite_8b",metadata+cheap_probe+tfidf,tfidf_linear_svm_router,0.8796954314720813,0.022667904330488747,0.8796954314720813,0.07681895093062606,0.00018488620236886634,0.9023688663282574,30
no_dominator,triple_gemini_llama_granite,"gemini_flash,llama_70b,granite_8b",metadata+cheap_probe+tfidf,tfidf_mlp_router,0.8817258883248732,0.0240376303262354,0.8817258883248732,0.0747884940778342,0.00018642058121827405,0.9125211505922167,30
