group,models,seed,policy,accuracy,avg_cost,utility,regret,cost_weight,route_acc
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",232,random,0.936,9.761296e-05,0.936,0.056,0.0,0.312
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",232,oracle,0.992,0.00017873591999999997,0.992,0.0,0.0,1.0
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",232,logistic_router,0.912,0.00014835751999999996,0.912,0.08,0.0,0.632
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",232,linear_svm_router,0.928,0.00016773481599999997,0.928,0.064,0.0,0.808
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",232,knn_router,0.936,0.00018522063999999996,0.936,0.056,0.0,0.936
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",232,decision_tree_router,0.936,0.00014199335999999995,0.936,0.056,0.0,0.688
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",232,random_forest_router,0.944,0.00017214303999999996,0.944,0.048,0.0,0.848
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",232,extra_trees_router,0.936,0.00016150507999999997,0.936,0.056,0.0,0.768
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",232,tfidf_logistic_router,0.936,0.00016534255999999998,0.936,0.056,0.0,0.792
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",232,tfidf_linear_svm_router,0.936,0.00017966127999999998,0.936,0.056,0.0,0.888
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",233,always_gemini_flash,0.896,0.0001853312,0.896,0.08,0.0,0.92
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",233,always_llama_70b,0.872,5.3442104e-05,0.872,0.104,0.0,0.08
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",233,always_deepseek_v3,0.912,6.7635184e-05,0.912,0.064,0.0,0.0
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",233,random,0.896,0.00010713387999999999,0.896,0.08,0.0,0.344
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",233,oracle,0.976,0.00017521552799999997,0.976,0.0,0.0,1.0
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",233,logistic_router,0.896,0.00014832428799999996,0.896,0.08,0.0,0.72
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",233,linear_svm_router,0.896,0.00016984160799999999,0.896,0.08,0.0,0.832
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",233,knn_router,0.904,0.00018177263999999998,0.904,0.072,0.0,0.928
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",233,decision_tree_router,0.912,0.000138211072,0.912,0.064,0.0,0.688
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",233,random_forest_router,0.944,0.000162840336,0.944,0.032,0.0,0.856
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",233,extra_trees_router,0.952,0.00014978033599999998,0.952,0.024,0.0,0.768
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",233,tfidf_logistic_router,0.912,0.00016491917599999997,0.912,0.064,0.0,0.824
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",233,tfidf_linear_svm_router,0.904,0.000175410488,0.904,0.072,0.0,0.864
