group,models,seed,policy,n_test,n_decidable,decidable_share,router_acc_full,router_acc_decidable,decidable_lift_pp,router_disagrees_with_best_fixed_share,router_correct_when_disagrees_share
gemini_flash_llama,"gemini_flash,llama_70b",232,linear_svm_router,197,23,0.116751269035533,0.8984771573604061,0.5217391304347826,-4.347826086956519,0.8324873096446701,0.9024390243902439
gemini_flash_llama,"gemini_flash,llama_70b",232,knn_router,197,23,0.116751269035533,0.8883248730964467,0.43478260869565216,-13.043478260869563,1.0,0.8883248730964467
gemini_flash_llama,"gemini_flash,llama_70b",232,decision_tree_router,197,23,0.116751269035533,0.9035532994923858,0.5652173913043478,0.0,0.8375634517766497,0.9090909090909091
gemini_flash_llama,"gemini_flash,llama_70b",232,random_forest_router,197,23,0.116751269035533,0.9137055837563451,0.6521739130434783,8.695652173913048,0.9441624365482234,0.9139784946236559
gemini_flash_llama,"gemini_flash,llama_70b",232,extra_trees_router,197,23,0.116751269035533,0.9187817258883249,0.6956521739130435,13.043478260869568,0.8071065989847716,0.9245283018867925
gemini_flash_llama,"gemini_flash,llama_70b",232,mlp_router,197,23,0.116751269035533,0.8984771573604061,0.5217391304347826,-4.347826086956519,0.934010152284264,0.8967391304347826
gemini_flash_llama,"gemini_flash,llama_70b",232,tfidf_logistic_router,197,23,0.116751269035533,0.8984771573604061,0.5217391304347826,-4.347826086956519,0.8730964467005076,0.9069767441860465
gemini_flash_llama,"gemini_flash,llama_70b",232,tfidf_linear_svm_router,197,23,0.116751269035533,0.8883248730964467,0.43478260869565216,-13.043478260869563,0.9543147208121827,0.8882978723404256
gemini_flash_llama,"gemini_flash,llama_70b",232,tfidf_mlp_router,197,23,0.116751269035533,0.8883248730964467,0.43478260869565216,-13.043478260869563,0.9644670050761421,0.8894736842105263
gemini_flash_llama,"gemini_flash,llama_70b",233,always_llama_70b,197,24,0.1218274111675127,0.8984771573604061,0.5416666666666666,0.0,0.0,
gemini_flash_llama,"gemini_flash,llama_70b",233,oracle,197,24,0.1218274111675127,0.9543147208121827,1.0,45.833333333333336,0.934010152284264,
gemini_flash_llama,"gemini_flash,llama_70b",233,logistic_router,197,24,0.1218274111675127,0.8934010152284264,0.5,-4.1666666666666625,0.7918781725888325,0.9102564102564102
gemini_flash_llama,"gemini_flash,llama_70b",233,linear_svm_router,197,24,0.1218274111675127,0.8934010152284264,0.5,-4.1666666666666625,0.8274111675126904,0.8957055214723927
gemini_flash_llama,"gemini_flash,llama_70b",233,knn_router,197,24,0.1218274111675127,0.8883248730964467,0.4583333333333333,-8.333333333333332,1.0,0.8883248730964467
