bucket,group,models,feature_set,policy,accuracy_mean,accuracy_std,utility_mean,regret_mean,avg_cost_mean,route_acc_mean,n_seeds
heldout_task,llama_granite_holdout_science,"llama_70b,granite_8b",metadata+cheap_probe,tfidf_logistic_router,0.9685534591194969,0.0,0.9685534591194969,0.012578616352201259,4.724396855345913e-05,0.9874213836477989,5
heldout_task,llama_granite_holdout_science,"llama_70b,granite_8b",metadata+cheap_probe,tfidf_linear_svm_router,0.9685534591194969,0.0,0.9685534591194969,0.012578616352201259,4.704635849056604e-05,0.9811320754716981,5
heldout_task,llama_granite_holdout_science,"llama_70b,granite_8b",metadata+cheap_probe,tfidf_mlp_router,0.9685534591194969,0.0,0.9685534591194969,0.012578616352201259,4.698756603773586e-05,0.9773584905660376,5
heldout_task,llama_granite_holdout_social_science,"llama_70b,granite_8b",metadata+cheap_probe,always_llama_70b,0.9177215189873419,1.2412670766236366e-16,0.9177215189873419,0.025316455696202535,5.147877215189873e-05,0.9746835443037976,5
heldout_task,llama_granite_holdout_social_science,"llama_70b,granite_8b",metadata+cheap_probe,always_granite_8b,0.860759493670886,1.2412670766236366e-16,0.860759493670886,0.08227848101265822,1.701867088607595e-05,0.025316455696202535,5
heldout_task,llama_granite_holdout_social_science,"llama_70b,granite_8b",metadata+cheap_probe,random,0.8886075949367088,0.015885949870900175,0.8886075949367088,0.05443037974683544,3.3823226582278484e-05,0.48987341772151893,5
heldout_task,llama_granite_holdout_social_science,"llama_70b,granite_8b",metadata+cheap_probe,oracle,0.9430379746835443,0.0,0.9430379746835443,0.0,5.0489151898734175e-05,1.0,5
heldout_task,llama_granite_holdout_social_science,"llama_70b,granite_8b",metadata+cheap_probe,logistic_router,0.9240506329113923,1.2412670766236366e-16,0.9240506329113923,0.0189873417721519,4.684953164556962e-05,0.8354430379746836,5
heldout_task,llama_granite_holdout_social_science,"llama_70b,granite_8b",metadata+cheap_probe,linear_svm_router,0.9177215189873419,1.2412670766236366e-16,0.9177215189873419,0.025316455696202535,4.644522784810126e-05,0.8227848101265824,5
heldout_task,llama_granite_holdout_social_science,"llama_70b,granite_8b",metadata+cheap_probe,knn_router,0.9177215189873419,1.2412670766236366e-16,0.9177215189873419,0.025316455696202535,5.147877215189873e-05,0.9746835443037976,5
heldout_task,llama_granite_holdout_social_science,"llama_70b,granite_8b",metadata+cheap_probe,decision_tree_router,0.9050632911392406,0.0,0.9050632911392406,0.0379746835443038,4.30548164556962e-05,0.740506329113924,5
heldout_task,llama_granite_holdout_social_science,"llama_70b,granite_8b",metadata+cheap_probe,random_forest_router,0.9177215189873419,1.2412670766236366e-16,0.9177215189873419,0.025316455696202535,5.147877215189873e-05,0.9746835443037976,5
heldout_task,llama_granite_holdout_social_science,"llama_70b,granite_8b",metadata+cheap_probe,extra_trees_router,0.9177215189873419,1.2412670766236366e-16,0.9177215189873419,0.025316455696202535,5.1003784810126574e-05,0.9658227848101266,5
heldout_task,llama_granite_holdout_social_science,"llama_70b,granite_8b",metadata+cheap_probe,mlp_router,0.9164556962025315,0.0028304657943035464,0.9164556962025315,0.026582278481012654,4.90138164556962e-05,0.9202531645569619,5
heldout_task,llama_granite_holdout_social_science,"llama_70b,granite_8b",metadata+cheap_probe,tfidf_logistic_router,0.9240506329113923,1.2412670766236366e-16,0.9240506329113923,0.0189873417721519,4.9646367088607604e-05,0.9240506329113923,5
heldout_task,llama_granite_holdout_social_science,"llama_70b,granite_8b",metadata+cheap_probe,tfidf_linear_svm_router,0.9177215189873419,1.2412670766236366e-16,0.9177215189873419,0.025316455696202535,5.0948898734177215e-05,0.9556962025316456,5
heldout_task,llama_granite_holdout_social_science,"llama_70b,granite_8b",metadata+cheap_probe,tfidf_mlp_router,0.9177215189873419,1.2412670766236366e-16,0.9177215189873419,0.025316455696202535,5.114345569620253e-05,0.9632911392405064,5
